Anwesh Maile,University of Hyderabad,uohyd.ac.in,241,Metagenomics | Human Gut Microbiota | Bacterial Genomics | Bioinformatics | Rural Health,https://scholar.google.com/citations?hl=en&user=X885VYAAAAAJ
Dr.K Phaneendra,"… Professor in Mathematics, University College of Science, Osmania University, Hyderabad",osmania.ac.in,241,Numerical Analysis | Singular perturbation problems | Singularly perturbed delay problems and …,https://scholar.google.com/citations?hl=en&user=lQ9hV6cAAAAJ
Dr. Ravi Arukula,"Anurag university, Department of Chemistry, Hyderabad",anurag.edu.in,236,Bio-based polyurethanes | Energy & Fuel cells | conducting oligoanilines | polymers and material chemistry,https://scholar.google.com/citations?hl=en&user=dZKo0fmMPoIC
Avatharam Ganivada,University of Hyderabad,uohyd.ac.in,232,Machine Learning and Soft Computing,https://scholar.google.com/citations?hl=en&user=ajlzmN0AAAAJ
Rahul Soman,"Amrita School of Pharmacy Kochi Kerala, NIT Calicut and University of Hyderabad",nitc.ac.in,231,Porphyrin Chemistry | Crystallography | PDT | theranostics,https://scholar.google.com/citations?hl=en&user=hJVDLUcAAAAJ
Dr.Kumara Raja Kandula,"PhD-IIT Hyderabad, Post Doctoral Research Fellow- Huazhong University of Science and …",Not Mentioned,231,Pyroelectrics | Ferroelectrics | Energy Harvesting | Electrocalorics | Photoluminescence,https://scholar.google.com/citations?hl=en&user=_kgapQEAAAAJ
DR B SAKRAM,"Professor of Chemistry, Osmania University, Hyderabad,TS,INDIA.",osmania.ac.in,227,Organic Synthesis | Synthetic methodology,https://scholar.google.com/citations?hl=en&user=yzE6y_gAAAAJ
Nagaraju Konda,School of Medical Sciences University of Hyderabad,uohyd.ac.in,227,Optometry | Anti-microbials | Contact Lenses and Myopia,https://scholar.google.com/citations?hl=en&user=M9u9DiYAAAAJ
Dr Upender Mahesh,University of Hyderabad,uohyd.ac.in,226,Plant Molecular Biology,https://scholar.google.com/citations?hl=en&user=q8iTIvcAAAAJ
shashibhushan gahir,"Research Scholar, University of Hyderabad",uohyd.ac.in,225,Plant Physiology,https://scholar.google.com/citations?hl=en&user=MEHfOngAAAAJ
sumit kumar,University of Hyderabad,Not Mentioned,224,Carbon sequestration | Plant physiology and biochemistry | Plant molecular biology,https://scholar.google.com/citations?hl=en&user=Z6Wk5GUAAAAJ
Vanaja Golconda,"Ph.D student, University of Hyderabad",Not Mentioned,224,Cancer Biology | Inflammation,https://scholar.google.com/citations?hl=en&user=tZI7WTUAAAAJ
Shyamal Biswas,"School of Physics, University of Hyderabad, Hyderabad-500046, India",uohyd.ac.in,220,Statistical Mechanics | Theoretical Condensed Matter Physics | Ultracold Atoms | Bose-Einstein Condensation | General Physics,https://scholar.google.com/citations?hl=en&user=Uu2GWAwAAAAJ
Sunil Parthasarathy,University of Hyderabad,Not Mentioned,220,Molecular Microbiology.,https://scholar.google.com/citations?hl=en&user=-im3UGkAAAAJ
Dr. Ramavath Babu,"University of Hyderabad, Indian Institute of Chemical Technology",Not Mentioned,219,Crystallography and Material Chemistry,https://scholar.google.com/citations?hl=en&user=1WpQl_IAAAAJ
Bikash Borah,"M. Tech. and PhD in Nanoscience and technology, University of Hyderabad",dbuniversity.ac.in,218,Nanoscience and technology | thin film | polymer based electronics | wearable sensors | NEMS,https://scholar.google.com/citations?hl=en&user=BaFOwnUAAAAJ
Rishi Bhardwaj,University of Hyderabad,nic.in,215,Binocular vision,https://scholar.google.com/citations?hl=en&user=AKynP6kAAAAJ
Kham Khan Suan Hausing,"Professor of Political Science, University of Hyderabad",uohyd.ac.in,213,Indian politics | Northeast India | federalism | ethnic conflicts | nationalism,https://scholar.google.com/citations?hl=en&user=sjyEcPoAAAAJ
Dr. Vengala Rao Yenuganti,"DST-Inspire Faculty, University of Hyderabad, Hyderabad.",Not Mentioned,213,Extracellular Vesicles (EVs),https://scholar.google.com/citations?hl=en&user=_6RXyusAAAAJ
Vuppu Vinay Pradeep,University of Hyderabad,uohyd.ac.in,207,Organic Photonics,https://scholar.google.com/citations?hl=en&user=vmUPmGkAAAAJ
L Lam Khan Piang,"Professor of Sociology, University of Hyderabad",uohyd.ac.in,204,Health system research | ethnicity | identity politics,https://scholar.google.com/citations?hl=en&user=hWvrYMkAAAAJ
Dr. Prasanth kumar,"Postdoctoral fellow, King Abdullah University of Science and Technology (KAUST), Thuwal …",hyderabad.bits-pilani.ac.in,201,Solar cells | Supercapacitors | Nanotechnology | Flexible Electronics,https://scholar.google.com/citations?hl=en&user=Mgd4YVIAAAAJ
DIVYA VISHAMBHAR KUMBHAKAR,University of Hyderabad,uohyd.ac.in,199,Cancer stem cell and cancer biology | Nanotechnology | Cancer angiogenesis | Plant Genetics | Cytogenetics and breeding,https://scholar.google.com/citations?hl=en&user=iOwlXAgAAAAJ
Suryanarayana Allu,"Research Scholar, School of Chemistry, University of Hyderabad",uohyd.ac.in,199,Solid State Supramolecular Chemistry and … | Pharmaceutical Development,https://scholar.google.com/citations?hl=en&user=YnbSYbsAAAAJ
Aadil Ahmad Ganaie,University of Hyderabad,uohyd.ac.in,198,Economics,https://scholar.google.com/citations?hl=en&user=olLwkF0AAAAJ
Dr.CHANDER AMGOTH,"Texas A&M University, University of Hyderabad; Zhejiang University",uohyd.ac.in,198,Nanomaterials for gene/drug delivery and …,https://scholar.google.com/citations?hl=en&user=Kkt5qrgAAAAJ
Arun Kumar Patnaik,"Professor of Political Science, University of Hyderabad",Not Mentioned,198,Political Theory | West Political Thought | Indian Political Thought,https://scholar.google.com/citations?hl=en&user=PeNJ_R4AAAAJ
Manasi Dalai,"Research Associate, University of Hyderabad",Not Mentioned,197,Not Mentioned,https://scholar.google.com/citations?hl=en&user=bKd60xMAAAAJ
Dr. Mudasir Hassan Dar,University of Hyderabad,uohyd.ac.in,197,Not Mentioned,https://scholar.google.com/citations?hl=en&user=Ip9mLMQAAAAJ
Dr. Sri Lakshmi Sunkara,"Assistant Professor, University of Hyderabad",uohyd.ac.in,194,Nonlinear Time series analysis | ANN | Paleo Geo-environmental dynamics,https://scholar.google.com/citations?hl=en&user=Fp656zQAAAAJ
Bhukya Bhangya,"Professor of History, University of Hyderabad",uohyd.ac.in,192,modern Indian history,https://scholar.google.com/citations?hl=en&user=OJoN5Q0AAAAJ
Guruswamy Rajaram,"University of Hyderabad,",uohyd.ac.in,191,material science | microelectronics,https://scholar.google.com/citations?hl=en&user=JG88ExoAAAAJ
Daruri Venkata Srinivas Kumar,"Assistant Professor, School of Management Studies, University of Hyderabad",uohyd.ac.in,189,Management | Cusomer Relationship Management | Customer Experience Management | Social Media,https://scholar.google.com/citations?hl=en&user=T24tWLEAAAAJ
Ranjit Kumar Dehury,"Assistant Professor, School of Management Studies,University of Hyderabad,India",uohyd.ac.in,187,Healthcare Management | Public Health | Global Health Diplomacy,https://scholar.google.com/citations?hl=en&user=I8L05bYAAAAJ
Digambar Pawar,"Associate Professor, University of Hyderabad",uohyd.ac.in,187,Digital Forensics | Cloud Computing | IoT | Fog Computing,https://scholar.google.com/citations?hl=en&user=JU6mbpcAAAAJ
Dr.Sankara Narayana Doddam,Graduated from University of Hyderabad,Not Mentioned,187,Not Mentioned,https://scholar.google.com/citations?hl=en&user=v7ZHF4gAAAAJ
Gudavarthy Vijay,"Asst. Professor, School of Economics, University of Hyderabad",uohyd.ac.in,186,Ecological Economics | Labour Economics | Political Economy | Globalization,https://scholar.google.com/citations?hl=en&user=WrsdH5gAAAAJ
Shiju E,"NIT Calicut,University of hyderabad, CUSAT",cusat.ac.in,186,Nonlinear optics | Photonics | Semiconductor nanocomposites,https://scholar.google.com/citations?hl=en&user=jkWjR2YAAAAJ
Dr. Jada Ravi,"Senior Research Scholar @ University Of Hyderabad, Hyderabad",uohyd.ac.in,185,Advanced Organic Photonic Materials & …,https://scholar.google.com/citations?hl=en&user=xBUTvCgAAAAJ
Padmaja Gadiraju,"Assistant Professor, Centre for Health Psychology, University of Hyderabad",Not Mentioned,185,Psychology | Counseling Psychology | Health Psychology | Psycho-oncology | Geriatric Psychology,https://scholar.google.com/citations?hl=en&user=L3_KquwAAAAJ
UMA RANI VADAPALLI,"… Professor,Malla Reddy college of pharmacy,affiliated to osmania university,Hyderabad",Not Mentioned,185,clinical studies | preclinical & toxicological studies | neurological studies | Drug interactions...etc,https://scholar.google.com/citations?hl=en&user=1xEEwVEAAAAJ
Manju Sharma,"Assistant Professor, School of Chemistry, University of Hyderabad",uohyd.ac.in,184,computational chemistry,https://scholar.google.com/citations?hl=en&user=qiR3CBkAAAAJ
Dr. A.Sivakami,"Associate Professor, School of Sciences, Malla Reddy University, Hyderabad",mallareddyuniversity.ac.in,183,LDSS | Solar cells | electrochemical sensors and nanofluids,https://scholar.google.com/citations?hl=en&user=yQNBAWoAAAAJ
"Kamal Tyagi, Ph.D","Cornell University, UC Davis,   University of Hyderabad",cornell.edu,183,Plant Secondary Metabolism,https://scholar.google.com/citations?hl=en&user=3kud8tkAAAAJ
sontu udaybhasker,"Osmania University, Hyderabad, G.Narayanamma Institute of Technology and Science",Not Mentioned,182,Material science | nono composite films | electronic materials,https://scholar.google.com/citations?hl=en&user=lldK4B8AAAAJ
ramesh kotikalapudi,Hebrew University of Jerusalem/ University of Hyderabad,mail.huji.ac.il,180,Synthetic Oraganic Chemistry,https://scholar.google.com/citations?hl=en&user=8W3uDWYAAAAJ
Kaur Manjeet,University of Hyderabad,uohyd.ac.in,180,Chitin degradation,https://scholar.google.com/citations?hl=en&user=F83pwFgAAAAJ
PRABHAKER REDDY GINUGA,"… of Chemical Engineering, University College of Technology,Osmania University,Hyderabad …",Not Mentioned,180,Nonlinear control | Fuzzy logic control and Neural networks …,https://scholar.google.com/citations?hl=en&user=rg5XVXcAAAAJ
Jai Prakash,"… Professor, Ecole Centrale School of Engineering, Mahindra University, Hyderabad",mahindrauniversity.edu.in,179,Fluid Mechanics | Transport Phenomena | Flow Through Porous Media,https://scholar.google.com/citations?hl=en&user=8nEvG00AAAAJ
SHIVARAMAKRISHNA SINGIRALA,"Research Scholar, University of Hyderabad",uohyd.ac.in,178,HEP phenomenology | Dark Matter | Neutrino and Flavor sectors,https://scholar.google.com/citations?hl=en&user=0xKONYkAAAAJ
Dr. M. Raju,University of Hyderabad,uohyd.ac.in,177,Bioinorganic Chemistry | Biosensors | Marine chemistry | Siderophore chemistry,https://scholar.google.com/citations?hl=en&user=TeTX7B4AAAAJ
Somdatta Bhattacharya,"Research Scholar, ACRHEM, University of Hyderabad",uohyd.ac.in,177,Ultrafast laser spectroscopy,https://scholar.google.com/citations?hl=en&user=-1mIKxkAAAAJ
Ummar Pasha Shaik,"… Center of Research in High Energy Materials,University of Hyderabad, Hyderabad-500046.",uohyd.ac.in,175,Synthesis of nanomaterials and their …,https://scholar.google.com/citations?hl=en&user=hWRDFzQAAAAJ
SURESH G,University of Hyderabad,uohyd.ac.in,175,Microbiology | Microbial taxonomy | Genomics | Metagenomics,https://scholar.google.com/citations?hl=en&user=L4kjHwEAAAAJ
Ar. Subhashree Mohapatra,"… Institute of Technology, Hyderabad and Swinburne University of Technology, Australia)",iith.ac.in,174,Architecture | Green Building | Energy | Design.,https://scholar.google.com/citations?hl=en&user=m-jwnywAAAAJ
Kuntumalla Mohan Kumar,University of Hyderabad,uohyd.ernet.in,172,Electron Spectroscopy | Diamond | Raman Spectroscopy | Surface Science | SiC,https://scholar.google.com/citations?hl=en&user=aMy4FAsAAAAJ
Bashaiah Sindam,University of Hyderabad,Not Mentioned,168,Materials for microwave applications,https://scholar.google.com/citations?hl=en&user=2wFTEXQAAAAJ
Dr. Billa Narasimha Rao,"Ph.D, School of Chemistry, University of hyderabad",uohyd.ac.in,167,Polymer chemistry | Polyurethanes | Silicones | CASE | Biodegradable Biocompatible Shape Memory,https://scholar.google.com/citations?hl=en&user=RqO0tjcAAAAJ
Aliba Ao,"Assistant Professor, CEOAS, University of Hyderabad, India",uohyd.ac.in,166,Metamorphic Petrology | Subduction zone metamorphism | fluid-rock interaction,https://scholar.google.com/citations?hl=en&user=bkADrq8AAAAJ
SUPRIYA SARMA,"… of Tomato Genomic Resources, Department of Plant Sciences,University of Hyderabad",Not Mentioned,165,Plant genomics | metabolomics and epigenetics,https://scholar.google.com/citations?hl=en&user=GpoRQtkAAAAJ
aloka  parasher sen,"Professor Emerita, History Sanskrit Studies, University of Hyderabad",uohyd.ac.in,165,Social History | Early India | Marginal Communities | History of Early Deccan,https://scholar.google.com/citations?hl=en&user=yMNZBQQAAAAJ
Tanweer Fazal,"Department of Sociology, University of Hyderabad",uohyd.ac.in,163,Nationalism | Community formation | Minority Identities and Collective Violence,https://scholar.google.com/citations?hl=en&user=GqzuszwAAAAJ
Dr. Ramu Guda,University of Hyderabad,Not Mentioned,163,Medicinal chemistry | Organic Synthesis | Inorganic chemistry,https://scholar.google.com/citations?hl=en&user=T28Ch6wAAAAJ
Atoshi Banerjee,University of Hyderabad,Not Mentioned,162,Virology | Neuroscience | Crispr Cas | Microglia | HIV,https://scholar.google.com/citations?hl=en&user=fJAidY4AAAAJ
ananda kumar jami,university of hyderabad,Not Mentioned,161,Not Mentioned,https://scholar.google.com/citations?hl=en&user=VjgAlXQAAAAJ
Johny Ijaq,"Research Associate, University of Hyderabad",uohyd.ac.in,161,Mass spectrometry | Proteomics | Metabolomics | Bioinformatics | Machine Learning,https://scholar.google.com/citations?hl=en&user=pL9ANuIAAAAJ
Tejaswini Appidi,"Postdoctoral fellow, Johns Hopkins University School of Medicine, Ph.D. IIT Hyderabad …",jh.edu,160,Nanotechnology | Cancer diagnosis | Photothermal therapy | Biodegradable nanomaterials,https://scholar.google.com/citations?hl=en&user=APtTbzYAAAAJ
Dr. Zain Islam Arain,"… of Cardiology, Liaquat University of Medical & Health Sciences, Jamshoro/Hyderabad",Not Mentioned,157,Preventive Cardiology | Heart Failure,https://scholar.google.com/citations?hl=en&user=1zCQCMoAAAAJ
sandeep sahu,University of Hyderabad,uohyd.ac.in,156,Multiclass classification | SVMs,https://scholar.google.com/citations?hl=en&user=70RmaV4AAAAJ
Rajasekhar Koorella,"Scientist, Advanced Centre of Research in High Energy Materials, University of Hyderabad",uohyd.ac.in,155,Synthetic Organic Chemistry | Computational Chemistry | High Energy Materials,https://scholar.google.com/citations?hl=en&user=fUyp0McAAAAJ
S. Arulmozi,"Professor, Centre for Applied Linguistics and Translation Studies, University of Hyderabad",uohyd.ac.in,154,Corpus Studies | Language Endangerment Studies | Language and Cognition,https://scholar.google.com/citations?hl=en&user=_eVsKIgAAAAJ
Dr. Maqsood Ahmed Khaskheli,"Department of Agronomy, Sindh Agriculture University, Tandojam, 70060, Hyderabad, Sindh …",Not Mentioned,153,Agriculture | Agronomy | Crop Cultivation | Microbiology | Microbiol Interaction with crops,https://scholar.google.com/citations?hl=en&user=Yrxxet4AAAAJ
Patteti Venukumar,University of Hyderabad and National Chiao Tung University,Not Mentioned,152,Carbohydrate chemistry | Organic Synthesis | Glycosylation | Medicinal Chemistry | Oligosaccharide synthesis,https://scholar.google.com/citations?hl=en&user=9G8P3Y0AAAAJ
R Radha,"Professor, University of Hyderabad",Not Mentioned,152,Partial differential equations | Shock waves | Gas dynamic waves,https://scholar.google.com/citations?hl=en&user=1vyjSJUAAAAJ
Shailendra Sahu,University of Hyderabad,uohyd.ac.in,151,Machine Learning | AI | Bioinformatics,https://scholar.google.com/citations?hl=en&user=8TltFJUAAAAJ
Meera Padhy,"Assistant Professor at the Center for Health Psychology, University of Hyderabad",Not Mentioned,151,Health Psychology | Behavioural Diabetology | Developmental Psychology | Educational Psychology,https://scholar.google.com/citations?hl=en&user=0pSWdI8AAAAJ
Mattam Ushodaya,Postdoc at University of Hyderabad,Not Mentioned,151,cell biology | autophagy | mitochondrial biology | neurodegeneration | aging,https://scholar.google.com/citations?hl=en&user=NjWVqwgAAAAJ
Qasim Ullah,"… of Chemistry, School of Sciences, Maulana Azad National Urdu University, Hyderabad",Not Mentioned,149,Environmental Chemistry | Green Chemistry,https://scholar.google.com/citations?hl=en&user=XPwn-50AAAAJ
Rambabu Koyilapu,University of Hyderabad,Not Mentioned,149,polymer chemistry,https://scholar.google.com/citations?hl=en&user=XyOcbr0AAAAJ
Uppari VenkataRamudu,"PhD in material chemistry, University of Hyderabad",uohyd.ernet.in,147,material chemistry | optics | solar cells,https://scholar.google.com/citations?hl=en&user=wj6azQsAAAAJ
Mouboni Dutta,University of Hyderabad,Not Mentioned,147,Plant Molecular Biology | Stress | Plant Biotechnology | Plant Genetic Engineering | Transgenics,https://scholar.google.com/citations?hl=en&user=kV70etQAAAAJ
Dr. PSVS Sai Prasad,"Associate Professor, School of Computer and Information Sciences, University of Hyderabad",uohyd.ac.in,146,Rough Sets | Soft Computing | MapReduce | Scalable Reduct Computation | Feature Selection,https://scholar.google.com/citations?hl=en&user=HE2_NosAAAAJ
VG Kotnur,University of Hyderabad,uohyd.ac.in,144,Thin film technology | Nanomaterials | Sustainable energy materials,https://scholar.google.com/citations?hl=en&user=LtVxRIoAAAAJ
Sumanta Paul,"Research scholar, School of Chemistry, University of Hyderabad",uohyd.ac.in,144,Chemistry | Spectroscopy | Nanocrystals,https://scholar.google.com/citations?hl=en&user=K4gkYPcAAAAJ
Kishore Nalam,University of Hyderabad,uohyd.ernet.in,141,Genomics and Epidemiological studies,https://scholar.google.com/citations?hl=en&user=X5rvEG8AAAAJ
Dr. D. Easwar Rao,"University of Hyderabad, Hyderabad",gitam.edu,141,Plant Biotechnology | Abiotic Stress | Molecular Biology | Microbiology | Antioxidants,https://scholar.google.com/citations?hl=en&user=261iOKgAAAAJ
JAI NARAYAN GOEL,"University of Hyderabad, IDRBT",dcis.uohyd.ernet.in,141,webMethods Developer | System Security | Vulnerability Assessment | Computer Network | Data Mining,https://scholar.google.com/citations?hl=en&user=_RDmN-kAAAAJ
Rajendra Mahanandia,School of Management Studies University of Hyderabad,uohyd.ac.in,141,Sustainability Reporting Strategic Human …,https://scholar.google.com/citations?hl=en&user=dCFkuEQAAAAJ
Prof. Anshu Sarje,"IIIT Hyderabad; Intel (Hillsboro); Univ. of Maryland, College Park (UMCP); JHU-BME",iiit.ac.in,139,Low cost sensors | devices and Instrumentation | Semiconductor fabrication & Devices | Process Engineering & Packaging | Statistical,https://scholar.google.com/citations?hl=en&user=JLM7XeMAAAAJ
Urbashi Mahanta,Research Scholar at IIT Hyderabad & Swinburne University of Technology,iith.ac.in,139,Superhydrophobicity | Antibacterial materials | photocatalysis,https://scholar.google.com/citations?hl=en&user=9abgv5YAAAAJ
parameswari krishnamurthy,"Assistant Professor of Linguistics, University of Hyderabad",uohyd.ac.in,138,computational linguistics | machine translation | Dravidian linguistics | Tamil and Telugu linguistic studies | morphology,https://scholar.google.com/citations?hl=en&user=Kq5vVhkAAAAJ
phanikumar singamsetty,"Professor of CSE, GITAM Deemed to be University, Hyderabad",gitam.edu,138,Machine learning | Computer Vision and Machine Intelligence | Intenet of Things,https://scholar.google.com/citations?hl=en&user=0ZDcXnAAAAAJ
Shahnawaz Mangi,"Department of Political Science, GC University Hyderabad-Pakistan",gcuh.edu.pk,136,Democracy | Democratization | Public political participation | Election,https://scholar.google.com/citations?hl=en&user=ACHxFDgAAAAJ
Arun Nimmala,University of Hyderabad,uohyd.ac.in,134,RRAM   High-K     Memristor     Nano …,https://scholar.google.com/citations?hl=en&user=ETKfHo0AAAAJ
Bhuvanachandra B,"Dept. of Plant Sciences, University of Hyderabad",uohyd.ac.in,134,Molecular biology | biochemistry | bioinformatics | structural biology,https://scholar.google.com/citations?hl=en&user=d_lrHA0AAAAJ
KP Rao,"Professor in History, University of Hyderabad",uohyd.ac.in,134,Archaeology | Megaliths | Megalithic culture | Ancient Trade | Archaeoastronomy.,https://scholar.google.com/citations?hl=en&user=t8dmaToAAAAJ
AQIB JAVAID,University of Hyderabad,uohyd.ac.in,132,Biotechnology | cancer | molecular docking | drug discovery | Molecular microbiology,https://scholar.google.com/citations?hl=en&user=yVyeG9gAAAAJ
somenath bera,"Assistant Professor of CSE, GITAM University Hyderabad",gitam.edu,132,Remote Sensing | Machine Learning | Deep Learning,https://scholar.google.com/citations?hl=en&user=KJdnykMAAAAJ
jankisharan pahareeya,"RJIT Tekanpur, IDRBT,University of Hyderabad",rjit.org,131,Data Mining -Neural networks - Genetic …,https://scholar.google.com/citations?hl=en&user=vE7lL9QAAAAJ
Dr.SYED AMJAD ALI,"… Communication, Lords Institute of Engineering & Technology, JNT University, Hyderabad.",lords.ac.in,131,Digital Signal | Image & Video Processing | Micro Electronics | VLSI Technology & Design.,https://scholar.google.com/citations?hl=en&user=FjHjYsgAAAAJ
Dr Venkata Nagendra Kumar Putta,"Assistant Professor, Department of Chemistry, GITAM University, Hyderabad Campus",gitam.edu,130,Analytical Chemistry | Nuclear analytical chemistry | polymer chemistry | Nano materials | Metal Organic Frameworks etc,https://scholar.google.com/citations?hl=en&user=mrqoTwwAAAAJ
Suchandra Ghosh,"Professor, Department of History, University of Hyderabad, Telengana, India",uohyd.ac.in,130,Early Indian History | Indo-Greeks | Bay of Bengal Buddhist Network | Southeastern Bengal | Votive tablets,https://scholar.google.com/citations?hl=en&user=AMBeDh8AAAAJ
Rakesh P. Badoni,"… of Mathematics, École Centrale School of Engineering, Mahindra University, Hyderabad",mahindrauniversity.edu.in,129,Scheduling and Timetabling | Heuristics and Metaheuristics | Optimization | Soft Computing,https://scholar.google.com/citations?hl=en&user=IIdXdsgAAAAJ
Wilson Naik Bhukya,"Assistant Professor,  School of Computer & Information Sciences, University of Hyderabad",uohyd.ac.in,128,computer networks | network security | data forensic | data mining,https://scholar.google.com/citations?hl=en&user=-hxvZawAAAAJ
Dr. Bogi Raju,"School of Physics, University of Hyderabad, Hyderabad, India-500046Unknown affiliation",Not Mentioned,128,Photonic Materials | Multifunctional Nanomaterials,https://scholar.google.com/citations?hl=en&user=-Y4zIFoAAAAJ
Mahendra Prasad,"Ph.D, IIT Dhanbad | M.Tech, University of Hyderabad | GITAM University",uohyd.ac.in,126,Intrusion Detection System | Machine learning,https://scholar.google.com/citations?hl=en&user=Y0rJw8IAAAAJ
VADDAPALLY RAKESH KUMAR,University of Hyderabad,uohyd.ac.in,125,Terahertz | Filamentation | Stimulated Raman Scattering | Shock waves | Ion Acceleration,https://scholar.google.com/citations?hl=en&user=sxmmKoYAAAAJ
Dr. Amar Chand Bhayal,"… of Genetics and Hospital for Genetic Diseases, Osmania University, Begumpet, Hyderabad",Not Mentioned,125,Human genetics | Biotechnology | Molecular Biology,https://scholar.google.com/citations?hl=en&user=YQ1rvhIAAAAJ
Naveen Nekuri,"Assistant Professor, School of Computer and Information Sciences, University of Hyderabad",uohyd.ac.in,124,Data Mining | Optimization Algorithms | Neural Networks | Bankruptcy Prediction | Classification,https://scholar.google.com/citations?hl=en&user=9ycFcZgAAAAJ
Dipanjan Banerjee,"Prime Minister Research Fellow, India, Ph.D scholar, University of Hyderabad, India",uohyd.ac.in,124,Ultrafast Spectroscopy Transient Absorption …,https://scholar.google.com/citations?hl=en&user=FHUaPDIAAAAJ
Praveen Kumar Simhadri,"Department of Biotechnology, School of Life Sciences, University of Hyderabad",Not Mentioned,124,Neurodegeneration,https://scholar.google.com/citations?hl=en&user=s6by_DYAAAAJ
hema kumari kolli,"Prof. Samar Kumar Das, University of Hyderabad",Not Mentioned,124,Not Mentioned,https://scholar.google.com/citations?hl=en&user=r34VexcAAAAJ
H. ALEEM  BASHA,"Professor of Physics, Maulana Azad National Urdu University, Hyderabad.",manuu.edu.in,124,Atmospheric Physics/Space Physics | Bio-Physics | Nanotechnology | Distance Education,https://scholar.google.com/citations?hl=en&user=6mJXUWMAAAAJ
sachin barthwal,ACRHEM University of Hyderabad,wipm.ac.cn,123,Atomic Laser Spectroscopy,https://scholar.google.com/citations?hl=en&user=3abS5hAAAAAJ
MT Ansari,"Professor of Comparative Literature, University of Hyderabad",uohyd.ac.in,123,Literary and Cultural Studies,https://scholar.google.com/citations?hl=en&user=Prd4w4cAAAAJ
Hassan Ali Khan Durrani,"Professor of Mechanical Engineering, Isra University, Hyderabad",isra.edu.pk,123,Automobile Engineering | Thermofluids,https://scholar.google.com/citations?hl=en&user=FfZxaNNAyG8C
Praveen Kumar Naikawadi,"Research scholar (Ph.D), Department of Chemistry, Osmania University, Hyderabad",Not Mentioned,122,Organic chemistry,https://scholar.google.com/citations?hl=en&user=3BV_ChYAAAAJ
Srinivasu Karri,University of Hyderabad (LVPEI),umn.edu,121,Epigenetics | DNA Replication | Protein Biochemistry | Protein Biophysics | Mitochondrial studies.,https://scholar.google.com/citations?hl=en&user=H5T0smgAAAAJ
Subba Rao YV,University of Hyderabad,uohyd.ac.in,120,Cryptography | Security | Number Theory | Algebra,https://scholar.google.com/citations?hl=en&user=1U7VQIcAAAAJ
Raj Sheel,University of Hyderabad,Not Mentioned,118,Plant Physiology and Biochemistry,https://scholar.google.com/citations?hl=en&user=ssSbUTsAAAAJ
usha chivukula,"Assistant Professfor, University of Hyderabad",Not Mentioned,116,behaviour cardiology | child & adolescent health,https://scholar.google.com/citations?hl=en&user=PspEwCoAAAAJ
Anupam das,"Research Scholar, School of Chemistry, University of Hyderabad, India",uohyd.ac.in,114,Polymer & Materials Chemistry | HT-PEMFCs | AEMFCs | Nanocomposites | Fuel cell,https://scholar.google.com/citations?hl=en&user=cweX7IQAAAAJ
Kishore Neela,"Scientist at ACHREM, University of Hyderabad",Not Mentioned,114,Organic Synthesis | High Energy Materials,https://scholar.google.com/citations?hl=en&user=1NI7GzcAAAAJ
K. Santhosh Kumar,University of Hyderabad,Not Mentioned,114,Nanoscience and Nanotechnology | Physics | Materials Science,https://scholar.google.com/citations?hl=en&user=qTRWj08AAAAJ
kiran kumar,"Research scholar, University of Hyderabad",Not Mentioned,113,Biophysical chemistry | Protein fibrillation | Microfluidics,https://scholar.google.com/citations?hl=en&user=w1jnDCUAAAAJ
Surbhi Khetrapal,"DST-INSPIRE faculty, University of Hyderabad",uohyd.ac.in,112,AdS/CFT,https://scholar.google.com/citations?hl=en&user=J20Agi8AAAAJ
Dr. Rupak Kumar,"BITS-Pilani Hyderabad Campus,Shamir Research Institute, University of Haifa, Israel",hyderabad.bits-pilani.ac.in,110,Biological Sciences | Environmental Studies,https://scholar.google.com/citations?hl=en&user=eRo0meYAAAAJ
Punam Singh,school of management studies + university of hyderabad,uohyd.ac.in,108,Human Resource Management | Organizational Behaviour | Performance Management | Corporate Social Responsibility | HR Analytics,https://scholar.google.com/citations?hl=en&user=IKT8ahEAAAAJ
dasari viswanath,"Research Scholar,School of Computer and Information Sciences, University of Hyderabad",uohyd.ac.in,107,Machine Learning | Optimization | Metaheuristics | Hyper-heuristics | cloud computing,https://scholar.google.com/citations?hl=en&user=omCh97gAAAAJ
Pramod K. Mishra,University of Hyderabad,uohyd.ac.in,107,Operations and Supply Chain Management,https://scholar.google.com/citations?hl=en&user=rF1gQM4AAAAJ
Ramakrishna Bodapati,University of Hyderabad,uohyd.ac.in,106,Not Mentioned,https://scholar.google.com/citations?hl=en&user=FJ1R9HoAAAAJ
Dr. Narendra nath Pati,"Research associate, school of Chemistry, University of Hyderabad",Not Mentioned,106,porphyrinoid chemistry | PDT and supramolecular,https://scholar.google.com/citations?hl=en&user=UhL5TmkAAAAJ
Avulu Vinod Kumar,"School of Chemistry, University of Hyderabad",uohyd.ac.in,106,Material Chemistry Optical waveguides,https://scholar.google.com/citations?hl=en&user=ZX3C4pEAAAAJ
Dr. NR Vemuri,"School of Mathematics and Statistics, University of Hyderabad",uohyd.ac.in,105,Many valued logic,https://scholar.google.com/citations?hl=en&user=1xt9LjoAAAAJ
Alimuddin,"School of Sciences, Maulana Azad National Urdu University,Hyderabad",Not Mentioned,105,Not Mentioned,https://scholar.google.com/citations?hl=en&user=fb6b2UgAAAAJ
